profile,phase,model_name,emotion,layer,head,head_spec,alpha,comparison,metric_name,paired,n_baseline,n_patched,n_effective,mean_baseline,mean_patched,std_baseline,std_patched,mean_diff,cohen_d,ci_lower,ci_upper,effect_size_ci_lower,effect_size_ci_upper,t_statistic,p_value,p_value_bonferroni,p_value_fdr,significant_bonferroni,significant_fdr,power
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.fear,True,225,225,225,0.0010820054497485722,0.0010674592992290855,0.002627057876633321,0.0026331071686555413,-1.4546150519486724e-05,-0.09241947710524735,-3.492849668044881e-05,6.385717748344155e-06,-0.22314665124744,0.038725180669569946,-1.3862921565787103,0.16703602330251152,1.0,0.3020779263329195,False,False,0.28150630859905595
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.gratitude,True,225,225,225,0.004211533658373001,0.007602036724880842,0.018431160487079955,0.04482326155515416,0.003390503066507841,0.12654281318134686,0.00045284149310545116,0.007160495461653519,0.03526191883191681,0.19451577819134316,1.8981421977202029,0.05896298076351975,0.8844447114527962,0.0839234843069857,False,False,0.47217094870782217
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.grief,True,225,225,225,0.0002577212582845176,0.0002561130301627499,0.0005020002983440477,0.0005029172865414335,-1.6082281217677519e-06,-0.022910440886711292,-1.0365635684340505e-05,7.912651068282784e-06,-0.15638165304509594,0.10866998413310103,-0.3436566133006693,0.7314268914461517,1.0,0.7836716694065912,False,False,0.06351855329811867
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.joy,True,225,225,225,0.04083906856257171,0.04993344870091985,0.15362727923064062,0.1783473861584346,0.009094380138348141,0.09901635979533865,-0.001439413678504934,0.02305752400201365,-0.16620950862922865,0.16674709701330342,1.4852453969300798,0.1388847767639016,1.0,0.23147462793983598,False,False,0.3155203350362638
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.love,True,225,225,225,0.0015122491538851236,0.0185203649875944,0.002376599465060338,0.1273900035439218,0.017008115833709276,0.1334834714356612,0.004156271280004553,0.034176470340383985,0.06467362861752673,0.19116380212715692,2.002252071534918,0.04646341971827439,0.6969512957741159,0.3484756478870579,False,False,0.513480265913856
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.nervousness,True,225,225,225,0.0010202245737188302,0.001026211317354561,0.002496768063687922,0.0025112532331959966,5.986743635730818e-06,0.040078424428330414,-1.1865792756200082e-05,2.7372660189737667e-05,-0.11187100558202091,0.14806549116949486,0.6011763664249562,0.548330395361622,1.0,0.6129086721009511,False,False,0.09195498280641222
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.neutral,True,225,225,225,0.34150722323916854,0.3341848694957379,0.37224946816978205,0.3678266080650764,-0.007322353743430641,-0.06144501925891431,-0.02320700582320569,0.007136322177914218,-0.17710669484830727,0.07890905977739394,-0.9216752888837146,0.3576895815833051,1.0,0.4127187479807367,False,False,0.15065409996479368
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.optimism,True,225,225,225,0.06006617788671671,0.05217604605901417,0.17203148219606137,0.15697042942462952,-0.007890131827702538,-0.09670251383750963,-0.019957355494057995,0.0013704152321863325,-0.174749594121196,0.034920737482824225,-1.4505377075626442,0.14830747158664442,1.0,0.2780765092249583,False,False,0.30338354025665787
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.pride,True,225,225,225,0.000847278182866123,0.000705769210213071,0.0018097239152115622,0.001251529018431902,-0.000141508972653052,-0.09171552606537396,-0.0003585104472770884,3.716610526721016e-05,-0.17353038684502323,0.05062915788959278,-1.3757328909806095,0.17027837966732817,1.0,0.4256959491683204,False,False,0.2779873977687497
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.realization,True,225,225,225,0.01573422026574715,0.01373567779444986,0.04968483540230596,0.03753742439449607,-0.0019985424712972923,-0.08365035408921688,-0.005476107282004604,0.0006075820270052628,-0.15964947291367104,0.093847617435616,-1.2547553113382532,0.21087518851854095,1.0,0.28755707525255586,False,False,0.23933593479265883
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.relief,True,225,225,225,0.0016158542758704345,0.0017336691482139738,0.003284507008675747,0.0033897604913020523,0.00011781487234353941,0.08961686934068494,-4.924563484544503e-05,0.00028349764281867645,-0.03643435726962298,0.1922385394640025,1.344253040110274,0.18022637169026848,1.0,0.3379244469192534,False,False,0.2676308476300496
baseline,residual,llama3_8b,gratitude,0.0,,,1.0,patched_vs_neutral,goemotions.remorse,True,225,225,225,0.012344208363922209,0.012352365228746042,0.10262905054966748,0.10262812185083828,8.156864823831712e-06,0.1017753794167499,-1.7726311713583223e-06,1.860054882207703e-05,-0.028527837755721923,0.20711103713990595,1.5266306912512486,0.12826360948378884,1.0,0.22739076821737708,False,False,0.33026377874395285
